t-SNE Feature 1,t-SNE Feature 2,cluster
-0.6473116,-59.101856,2
-22.562046,22.886116,11
2.3631837,-15.823908,2
71.889565,-24.72702,1
-1.0613555,90.75868,3
6.478067,7.90786,6
3.407521,19.300323,6
-53.613194,-17.9095,9
-45.795082,-12.455966,9
-15.525155,5.6891685,11
-54.044064,21.879286,5
0.37585038,-74.49186,2
-2.811964,-15.08678,2
63.268017,19.267342,7
71.889565,-24.72702,1
-16.538387,20.982664,11
-17.110703,4.0036,11
-37.232494,-48.34645,10
2.217147,14.433504,6
35.998516,49.7885,4
35.203747,-9.551399,12
-9.327242,-25.158049,2
-23.472792,-66.52043,10
-43.787342,-27.437126,9
-2.8813999,-12.094774,2
-87.6857,-20.03765,3
30.527452,50.794662,4
-42.212357,-13.285353,9
65.78011,16.412058,7
39.251106,46.173546,4
-93.98991,15.488328,3
-14.726844,15.432464,11
37.610043,-40.697765,8
14.26159,24.536797,6
-24.025026,20.210201,11
-22.299686,-62.01603,10
24.666374,-50.490185,8
32.52199,-4.6516523,12
-16.09821,-53.93823,10
40.097176,-38.70034,8
3.395014,52.003994,0
38.927475,46.65264,4
6.4523,8.010001,6
-55.742714,-26.276236,9
34.145153,-50.96275,8
51.008305,19.22009,7
7.0865145,-55.44473,2
27.298721,-10.143224,12
-52.697655,-12.757731,9
33.218914,-3.1414855,12
71.889565,-24.72702,1
25.518337,43.9025,4
25.40274,-43.139866,8
29.298143,45.397724,4
-19.883574,-64.09984,10
-59.137833,65.95846,3
24.224533,-50.65493,8
32.029114,58.046684,4
-40.30102,-11.029622,9
-47.851196,-12.43227,9
4.8725996,13.336348,6
-13.65294,-17.528635,2
-11.856079,-22.051056,2
-37.950474,-50.86711,10
-63.82891,4.4472337,5
30.386553,-40.77029,8
71.889565,-24.72702,1
-57.087654,-24.794933,9
-47.430676,-14.5500965,9
-20.769838,-66.37836,10
-30.093094,15.687382,11
40.87226,-43.8615,8
-53.271725,-20.280788,9
27.33054,43.208862,4
27.041025,-39.920456,8
-11.632914,-25.199427,2
-12.297891,58.271378,0
-16.55044,54.486565,0
53.73267,13.322415,7
12.708963,15.374777,6
24.850655,51.970596,4
-16.860123,-47.877243,10
26.732576,-6.7137036,12
-54.40484,6.572453,5
-45.981434,17.274864,5
-45.23822,-26.51582,9
31.463043,42.6662,4
-15.210879,-18.992203,2
30.76479,-55.351505,8
-50.224586,-27.553799,9
9.52328,12.869185,6
-22.867983,20.963167,11
16.038353,25.306618,6
34.741966,47.10585,4
-29.570581,-47.91412,10
-62.115086,8.262211,5
71.889565,-24.72702,1
40.006695,-43.149475,8
-43.34373,-19.193193,9
-1.0613555,90.75868,3
71.889565,-24.72702,1
6.7473097,-55.321842,2
33.54424,-50.20836,8
33.74332,-7.9262676,12
71.889565,-24.72702,1
71.889565,-24.72702,1
-52.394047,-21.59038,9
48.36371,15.347005,7
-45.6043,13.78497,5
-27.426125,87.02952,3
-4.793436,-16.530777,2
0.77211,-75.9339,2
-3.5146472,-22.780952,2
-28.213264,12.90001,11
-48.197662,17.305487,5
-31.86683,-38.986042,10
-54.803566,6.1232314,5
33.5451,-45.59254,8
-58.210854,19.476736,5
-49.303295,-14.568663,9
31.377117,-12.298686,12
-28.363148,8.398774,11
26.505617,-43.68927,8
-50.936676,-18.115395,9
-62.062595,-19.851212,9
-45.900986,17.129139,5
14.588686,26.32744,6
32.99076,-1.0581169,12
-11.912217,-23.910545,2
-52.408325,-23.668802,9
10.909509,-69.23706,2
7.109741,-57.938778,2
38.99345,-52.528378,8
-25.825926,11.527076,11
28.548397,50.63085,4
52.865337,9.184096,7
71.889565,-24.72702,1
33.432415,-1.0418336,12
-0.82144743,54.379738,0
-56.79109,-25.191013,9
26.192356,48.280178,4
-31.81883,-47.02917,10
48.098103,11.911132,7
-47.374348,-28.397877,9
40.20125,-46.646885,8
38.708332,-45.24526,8
39.66033,45.19319,4
42.555798,-44.977695,8
-15.255998,5.123278,11
36.42961,-6.095472,12
37.727955,51.354195,4
22.57053,48.368675,4
-6.9473014,-22.386974,2
-10.678312,61.127464,0
17.041092,23.181181,6
-13.023255,63.747116,0
71.889565,-24.72702,1
9.387378,-66.68597,2
28.896475,39.904118,4
6.40814,22.157276,6
-27.685686,5.318146,11
-12.879936,-50.174004,10
0.523844,59.753197,0
42.550163,-51.452503,8
51.86348,19.893705,7
-1.9364983,50.29032,0
26.429762,-14.913876,12
-9.9882,-16.530424,2
-17.66224,47.357185,0
-1.0062389,-21.49517,2
36.15774,-13.283791,12
-47.224308,-14.447629,9
56.292587,7.628143,7
-59.137833,65.95846,3
-64.266655,15.706526,5
-5.7144146,-11.217972,2
-59.137833,65.95846,3
71.889565,-24.72702,1
29.888176,-51.73333,8
-39.87876,-15.476577,9
4.9383893,-48.585785,2
-31.841164,-46.60162,10
-42.932014,-18.970394,9
26.18311,-43.537525,8
-45.97051,13.844945,5
28.052942,-40.27691,8
24.231619,-5.580629,12
2.6491013,-49.04273,2
-56.24614,13.893908,5
-60.536915,14.399702,5
-40.152542,69.920204,3
-4.0491295,59.454376,0
50.4995,13.197521,7
-59.137833,65.95846,3
-52.39017,-21.470787,9
7.9835267,22.48115,6
23.09253,48.9007,4
55.605293,7.031986,7
-1.0613555,90.75868,3
-59.137833,65.95846,3
71.889565,-24.72702,1
-19.161545,-66.013664,10
37.155922,-48.75788,8
71.889565,-24.72702,1
-16.66943,11.590676,11
37.251293,-9.825328,12
71.889565,-24.72702,1
31.872528,-3.735452,12
-45.08538,7.699017,5
-56.714943,7.5128374,5
35.789932,-52.389027,8
33.30303,-1.6751679,12
66.5569,10.640098,7
-13.863227,8.188761,11
-19.39022,23.898712,11
71.889565,-24.72702,1
22.490263,-3.8362203,12
20.996502,-6.680552,12
65.437485,18.52122,7
19.15648,11.798526,6
71.889565,-24.72702,1
-7.858889,-18.815866,2
41.771282,-42.08222,8
28.536554,-50.72015,8
71.889565,-24.72702,1
-2.9162734,-20.694164,2
-44.78819,48.407074,3
10.790281,-67.315796,2
71.889565,-24.72702,1
-57.16432,-26.43328,9
-20.566868,-64.188385,10
24.009338,-12.986107,12
45.022644,17.907572,7
28.790678,58.279213,4
-51.813953,-16.560276,9
71.889565,-24.72702,1
-14.6563425,61.026157,0
27.545149,48.488255,4
38.35067,47.064312,4
14.193158,13.911584,6
32.455597,43.93741,4
17.318512,24.133877,6
-93.98991,15.488328,3
-55.77214,-29.827621,9
-63.144783,15.902017,5
-13.897731,-50.914005,10
2.0274272,14.418601,6
5.0172567,-45.76976,2
-59.137833,65.95846,3
-62.541267,-20.660357,9
5.9816995,-45.261673,2
-59.493805,6.326225,5
41.076023,45.8832,4
-49.52214,7.4662805,5
-2.8807669,-27.102932,2
-11.082583,52.319515,0
28.83058,-40.835457,8
-93.98991,15.488328,3
37.611862,-39.158146,8
52.289318,9.489938,7
3.2608526,-47.936214,2
-27.099726,14.186931,11
24.085531,-13.475514,12
23.658592,46.61377,4
-5.314219,-30.38491,2
-65.349174,15.416669,5
-22.746376,21.951345,11
-9.29867,56.61337,0
64.80819,10.388117,7
71.889565,-24.72702,1
30.440928,-43.8342,8
-40.152542,69.920204,3
-57.21021,8.820071,5
50.577587,12.833159,7
59.863342,10.966882,7
-48.960194,-14.647445,9
-11.67702,-16.406258,2
-9.8641615,-14.399928,2
-19.981339,-39.227173,10
71.889565,-24.72702,1
51.259224,10.214736,7
-26.506912,-63.876144,10
32.411224,-15.313408,12
-56.26865,7.6306767,5
-44.78819,48.407074,3
34.27783,49.115654,4
71.889565,-24.72702,1
2.1098125,18.327536,6
-0.74650437,-56.97,2
-9.941699,52.42333,0
-5.055174,51.195835,0
-47.659184,-11.299128,9
-22.29562,8.713459,11
28.753397,-48.46554,8
3.9875548,-45.618004,2
64.22717,12.341376,7
58.627335,21.638803,7
33.426537,42.357162,4
34.186092,-4.265862,12
52.22266,19.472088,7
-16.299892,20.798857,11
62.691105,13.785375,7
-50.94839,-13.235622,9
71.889565,-24.72702,1
-18.113264,4.4883842,11
71.889565,-24.72702,1
41.487274,-54.181152,8
-2.2631578,47.38879,0
37.305355,42.479015,4
-40.340984,-20.059362,9
1.3482214,-23.882544,2
40.641365,-43.15046,8
5.6184263,-54.752663,2
-21.115166,-38.228973,10
-57.196102,8.805766,5
49.189323,19.106636,7
-3.4650214,-14.591171,2
-27.426125,87.02952,3
-50.3839,-28.935265,9
23.238007,43.13009,4
5.259653,55.006947,0
-45.354137,8.389766,5
-3.7858922,-57.44783,2
35.323532,37.465374,4
31.651072,58.91637,4
55.98976,7.303113,7
-47.541,-12.6820545,9
-0.0038663982,-74.13152,2
0.19271213,60.529522,0
-27.426125,87.02952,3
7.7564416,-56.265182,2
-87.6857,-20.03765,3
-59.35284,-23.852318,9
-0.22980098,-47.094517,2
64.10487,12.760776,7
21.424187,-4.9787173,12
-66.07226,11.2384405,5
1.3780413,-64.25433,2
-4.751983,62.08562,0
-40.06232,-15.214458,9
-11.001912,-30.009523,2
-50.35333,-15.633915,9
-0.861884,-56.092007,2
71.889565,-24.72702,1
22.882315,86.49285,3
-11.302346,42.176453,0
-49.022003,-21.51971,9
9.682536,25.15838,6
-20.733374,0.46912435,11
62.208607,20.84238,7
4.6987963,-20.814957,2
22.882315,86.49285,3
57.980354,6.86137,7
-25.12633,-66.00326,10
-52.915634,-18.66845,9
27.423836,-1.6331793,12
-15.335871,-24.1906,2
-46.83165,-17.084429,9
55.30657,15.130924,7
-0.75375974,-24.595724,2
-45.886623,17.449982,5
-50.8042,-27.18973,9
60.444714,5.206268,7
28.33708,-42.284855,8
-7.1115327,53.194286,0
32.686646,-54.966938,8
-28.476992,-45.046955,10
-38.991817,-48.89233,10
20.830332,18.009892,6
-54.271286,7.088918,5
-57.04335,-25.616913,9
-25.330236,-60.97673,10
-15.281898,-54.44338,10
-6.362835,-21.146288,2
-11.840344,44.43933,0
-28.37944,-45.464924,10
-44.78819,48.407074,3
-60.931297,4.783988,5
2.6658664,-21.08697,2
-5.484491,54.65677,0
39.835445,41.87714,4
71.889565,-24.72702,1
19.77567,16.593552,6
-18.938154,-69.07476,10
-27.676678,9.725546,11
-27.426125,87.02952,3
1.30784,12.460073,6
-14.486962,45.669346,0
-14.050513,-53.867596,10
-0.55063677,-75.389824,2
16.429005,25.092592,6
-44.054073,-25.841713,9
-4.7522573,-27.684153,2
-64.24849,15.598067,5
0.31004822,-75.48548,2
71.889565,-24.72702,1
-52.5696,11.037281,5
47.039173,21.11788,7
24.97083,-15.494538,12
11.157061,10.772875,6
36.80045,49.059383,4
24.689705,-7.4129667,12
-30.756361,-47.336338,10
30.19597,-16.883009,12
-20.415472,-37.79028,10
-26.23448,11.812488,11
-40.152542,69.920204,3
-52.27496,-23.538902,9
47.761288,9.740754,7
0.79126614,-13.253639,2
-0.16710398,-27.387575,2
71.889565,-24.72702,1
0.51049256,-18.64548,2
62.202366,5.108751,7
71.889565,-24.72702,1
-15.395502,-51.48682,10
57.653027,20.47044,7
4.7464886,-47.21416,2
2.8012664,-45.61868,2
-19.972239,6.620087,11
-11.839324,11.0517025,11
32.8335,38.38863,4
37.17754,40.807907,4
71.889565,-24.72702,1
-3.774717,-11.449469,2
-46.742977,9.638607,5
-4.472754,51.339516,0
-38.211006,-47.383575,10
4.769726,-45.01371,2
32.367626,-39.288883,8
2.1824791,14.417132,6
-22.526785,10.685658,11
-56.755264,-14.571637,9
27.040764,-41.710052,8
-48.365547,-19.04065,9
-13.771396,-16.000257,2
-22.016111,5.216053,11
41.72045,-50.767982,8
-3.7911336,-54.260128,2
3.3408368,21.67293,6
-54.452576,23.516071,5
-23.405798,8.022573,11
-57.676052,22.422962,5
-1.6724718,-14.893373,2
71.889565,-24.72702,1
-7.7351546,49.579018,0
71.889565,-24.72702,1
-10.217346,-25.117485,2
-13.811574,-24.4399,2
-59.137833,65.95846,3
-1.4065675,46.607433,0
21.398033,49.960194,4
71.889565,-24.72702,1
2.331623,14.050257,6
-52.71646,-21.21156,9
-48.328728,14.221318,5
-48.264877,-13.855417,9
-18.400608,19.149998,11
-61.1723,5.5707736,5
30.26358,-37.13077,8
2.5600097,-63.789,2
-6.344879,-12.973443,2
-5.481401,-24.118763,2
2.5631387,55.548,0
-28.878168,-45.36351,10
-21.845465,16.928202,11
-16.619717,11.649859,11
-20.317324,2.3474524,11
-7.408776,-24.452475,2
-20.265867,-66.60925,10
27.522295,-5.617069,12
4.950898,-23.608543,2
-8.179737,-27.965889,2
-19.052927,1.2927713,11
30.488846,-2.4396992,12
2.457106,-56.648727,2
-65.02288,8.448824,5
-27.426125,87.02952,3
-4.5438895,-14.845012,2
-73.001724,48.50828,3
-54.57566,21.901356,5
38.319706,-42.533463,8
-1.0613555,90.75868,3
-58.952465,7.253657,5
-2.486704,57.742237,0
-20.575201,-67.18383,10
-60.82656,-19.233475,9
4.9147077,-46.612453,2
-58.20054,-28.104097,9
-11.82331,-24.495243,2
-61.453896,20.278591,5
36.31519,-2.2276757,12
48.475357,10.207208,7
8.704972,10.669446,6
0.89032793,-63.848175,2
22.07375,43.831818,4
52.179348,8.830909,7
71.889565,-24.72702,1
8.242118,-56.347836,2
-60.976425,19.917536,5
33.41092,45.05001,4
28.771715,-8.427857,12
41.782593,-42.02036,8
-31.867634,-40.77975,10
22.795107,47.186985,4
25.984722,53.49865,4
35.246624,-49.650753,8
-46.16181,7.0471716,5
-2.137909,61.22806,0
53.5455,13.487416,7
-40.152542,69.920204,3
35.61549,-11.125181,12
-15.024658,-49.211735,10
35.40155,56.221485,4
71.889565,-24.72702,1
20.847748,14.265003,6
-73.001724,48.50828,3
-39.20846,-48.994293,10
-9.96888,44.686066,0
71.889565,-24.72702,1
-63.294533,13.743172,5
71.889565,-24.72702,1
-47.109634,11.471533,5
-15.25285,11.917031,11
-21.332146,-65.2127,10
-13.214756,12.765831,11
15.49684,15.516121,6
-38.96535,-49.92936,10
32.98506,-15.090092,12
-18.65823,47.5688,0
71.889565,-24.72702,1
3.4119766,-65.63211,2
-73.001724,48.50828,3
39.975777,-56.132626,8
71.889565,-24.72702,1
2.48375,-40.110634,2
54.39581,22.852478,7
-14.997612,-49.35611,10
3.5323987,-62.77582,2
58.666225,11.173109,7
38.498528,-57.63752,8
-1.0613555,90.75868,3
-13.728362,-16.183964,2
-4.211023,-55.04432,2
10.402253,9.837635,6
-55.344723,-28.180553,9
24.023767,-50.694534,8
-6.890961,-30.774023,2
32.396095,-0.36074343,12
55.420963,13.305427,7
3.2140636,21.510431,6
-6.866986,-14.652722,2
71.889565,-24.72702,1
17.265936,21.77186,6
-15.048905,-24.224451,2
31.195566,37.906284,4
14.694843,27.439121,6
22.882315,86.49285,3
-22.066895,6.7534723,11
27.597126,44.54109,4
33.93045,-11.255491,12
-54.196373,-21.375774,9
-44.78819,48.407074,3
71.889565,-24.72702,1
4.0530367,15.174105,6
1.3905435,-24.212883,2
-4.8620505,-27.390312,2
33.661636,-14.388641,12
-1.0613555,90.75868,3
-51.246162,-22.361748,9
-53.659634,-17.966722,9
-15.322125,10.05041,11
-55.08274,20.733067,5
-19.285234,-62.148636,10
-40.152542,69.920204,3
-73.001724,48.50828,3
-9.200635,53.445595,0
-59.41188,14.611559,5
-28.524158,-46.162914,10
-11.866324,-52.920486,10
35.06451,48.12382,4
-10.073064,-20.596376,2
-42.214115,-12.429016,9
28.953276,-55.506138,8
-22.786173,10.298779,11
-4.19144,61.84286,0
-15.055742,14.300222,11
-15.352913,18.826817,11
-66.08171,7.988036,5
71.889565,-24.72702,1
27.572008,42.858135,4
-25.831247,-63.04045,10
71.889565,-24.72702,1
12.326757,26.494421,6
-26.97203,-59.911625,10
-13.348278,-17.579178,2
-62.699978,12.085533,5
71.889565,-24.72702,1
7.73147,25.420893,6
2.8394182,8.872379,6
-45.009575,-21.95324,9
8.6356125,10.247347,6
22.882315,86.49285,3
-93.98991,15.488328,3
2.937862,-63.723732,2
-53.555653,23.027454,5
-55.071064,19.079393,5
-43.4711,-24.40607,9
-36.052242,-50.723377,10
-9.5069475,-20.982023,2
-8.433242,55.17664,0
-18.515354,-38.274536,10
-44.78819,48.407074,3
-21.21212,19.413254,11
71.889565,-24.72702,1
7.2231975,25.82143,6
-44.78819,48.407074,3
1.206636,-64.7832,2
-46.276222,-18.1251,9
-3.5809119,51.336323,0
-9.558623,-25.499506,2
-23.585848,-64.572525,10
6.396392,-46.494846,2
-8.527934,62.20849,0
-64.51049,17.323412,5
24.867563,-3.4191456,12
-13.2956085,12.826251,11
29.68126,-55.325783,8
46.71934,11.693679,7
52.90782,9.250786,7
-30.93555,-48.603188,10
-93.98991,15.488328,3
33.368732,-13.326939,12
-7.9159174,56.532352,0
-12.642263,-52.629337,10
53.474285,11.208825,7
31.530695,-16.396751,12
-20.422907,-63.53816,10
58.21956,14.482008,7
8.919494,-70.17086,2
-66.26679,9.030108,5
31.05075,-46.327682,8
61.612045,10.097567,7
4.0838747,54.697563,0
39.014057,-12.643335,12
16.869814,13.788623,6
71.889565,-24.72702,1
25.458786,56.749836,4
-53.210297,5.998998,5
71.889565,-24.72702,1
71.889565,-24.72702,1
28.493803,45.1935,4
-16.120424,17.376308,11
-66.587395,10.3860855,5
35.48927,41.137585,4
-22.026764,14.697549,11
-4.411033,-55.19795,2
32.43245,-2.2978275,12
35.111282,-3.1390994,12
27.10495,43.963966,4
0.95886177,-17.009527,2
-27.083496,-60.754467,10
63.302475,19.556498,7
71.889565,-24.72702,1
26.104458,-4.9955873,12
35.351997,-5.719079,12
5.221458,-47.42039,2
-32.9238,-40.79713,10
-16.411833,46.39015,0
-27.28486,16.232496,11
36.222008,39.569424,4
-8.625613,-15.2355,2
0.69011676,-57.958237,2
-73.001724,48.50828,3
-12.157916,-49.535072,10
10.852179,20.515818,6
63.33137,23.576801,7
35.53941,-44.00296,8
-19.47751,12.819424,11
-40.455322,-13.688877,9
-20.315813,3.9080844,11
-46.526043,13.177834,5
57.14434,13.324378,7
71.889565,-24.72702,1
-14.870708,49.31286,0
-13.588452,59.538303,0
26.321032,-43.876614,8
-28.07654,-45.793907,10
-11.439179,59.702827,0
41.524418,-52.147358,8
2.9842336,52.36665,0
5.916419,7.477002,6
9.18278,6.789578,6
-27.155354,16.192604,11
0.31389457,-73.57578,2
5.8251767,22.886442,6
-20.441183,4.889792,11
31.23142,46.265278,4
20.084036,15.546377,6
3.9930847,52.78571,0
26.906301,55.07915,4
-42.3863,-23.480164,9
-45.12546,16.096415,5
-52.875057,21.040316,5
36.043865,-43.29206,8
34.64619,40.699413,4
-44.78819,48.407074,3
-10.994114,-13.96737,2
-22.166458,-63.18598,10
-9.379815,54.598488,0
56.297554,23.86122,7
16.752113,11.064524,6
-59.402195,4.4718094,5
71.889565,-24.72702,1
-61.958015,-18.339346,9
-23.032005,9.4430065,11
-30.85968,-47.29077,10
-35.662926,-48.35901,10
-13.785869,18.133276,11
0.29935795,-13.8995,2
71.889565,-24.72702,1
-55.48534,-26.57622,9
71.889565,-24.72702,1
21.503878,-5.6394763,12
37.4117,-40.378178,8
2.9074278,-14.788981,2
34.1473,-42.4399,8
-60.172604,14.045856,5
-44.998993,-16.547577,9
27.011364,-4.23645,12
-9.482119,62.71588,0
28.528685,43.568184,4
3.5258968,-48.0072,2
3.9712772,11.492235,6
30.030859,50.10911,4
-46.829926,-20.989275,9
29.885118,-14.623091,12
-40.608925,-13.037359,9
-20.189009,-68.20891,10
24.626785,-7.38302,12
-73.001724,48.50828,3
36.557262,42.12641,4
-23.193941,-64.40707,10
22.882315,86.49285,3
-8.839905,-22.635994,2
-27.910921,8.269619,11
71.889565,-24.72702,1
16.165276,14.602061,6
-26.693342,4.7024803,11
35.812984,-55.577763,8
-63.08776,12.240436,5
60.691696,4.9858274,7
30.690882,-49.46177,8
8.912718,10.3321085,6
35.15432,-7.947566,12
-62.476887,16.191875,5
-42.68942,-16.46617,9
-47.27463,-13.138916,9
-12.859211,-50.389374,10
-53.837044,-17.880089,9
0.247725,-16.71786,2
34.391464,43.444168,4
-27.426125,87.02952,3
-57.393467,14.176164,5
-21.188326,8.446106,11
-11.969357,16.241838,11
-21.4038,10.448034,11
-27.375278,17.244091,11
50.97807,19.193117,7
-18.834288,-36.182335,10
-57.832947,-28.107824,9
-11.679778,-21.712042,2
-13.388155,-26.562016,2
0.83265936,-74.64989,2
60.33111,6.34903,7
-45.31894,8.746909,5
-53.281086,-15.601969,9
-58.14671,19.753157,5
-59.137833,65.95846,3
-1.6375571,-29.000967,2
4.7507787,53.9151,0
-59.137833,65.95846,3
-55.184563,5.6692,5
-11.689272,10.075452,11
-19.891184,23.581345,11
48.95211,19.450218,7
-54.709793,6.6376305,5
-11.463644,48.015015,0
3.5133212,-26.859335,2
-55.084705,10.612662,5
-53.30171,-20.30183,9
49.207634,12.010574,7
21.365885,20.628605,6
-23.378061,-63.609238,10
71.889565,-24.72702,1
-26.914782,17.832016,11
-20.423979,3.7866583,11
9.795302,15.799895,6
19.530064,19.02352,6
34.608734,-2.055001,12
-57.80528,18.630955,5
63.472103,16.621613,7
71.889565,-24.72702,1
-93.98991,15.488328,3
7.3035865,6.455377,6
-27.426125,87.02952,3
71.889565,-24.72702,1
-1.0613555,90.75868,3
36.4216,37.878998,4
1.3140057,-75.519104,2
-19.564209,-65.71883,10
1.4245907,17.974068,6
71.889565,-24.72702,1
71.889565,-24.72702,1
32.11148,39.230755,4
-18.053596,53.048985,0
-25.407997,10.14407,11
-10.550634,54.347095,0
31.457962,-16.145082,12
-53.243652,22.717262,5
10.182877,-69.53854,2
-31.815067,-39.311565,10
11.00886,15.053935,6
-4.9157085,-22.948605,2
-15.722706,49.555355,0
5.7340174,18.170004,6
-22.07173,8.4437065,11
36.656143,52.914864,4
47.500965,13.653141,7
-13.694735,-24.555508,2
71.889565,-24.72702,1
24.65615,49.518085,4
-12.442597,17.50481,11
2.3656611,-56.18392,2
37.829426,-37.416924,8
30.284723,-54.304825,8
35.984512,-8.169087,12
-52.372707,20.596956,5
-26.156315,7.771965,11
4.6598973,8.8388815,6
-53.70476,-17.673044,9
-66.087524,11.335983,5
20.901506,-7.7666187,12
-55.386005,-26.637035,9
-20.36753,-60.70056,10
25.655073,56.975437,4
0.6497392,-45.578312,2
-7.153375,60.708652,0
71.889565,-24.72702,1
-7.953611,-17.220837,2
-38.253498,-48.02376,10
-46.330017,16.321058,5
-27.426125,87.02952,3
-1.0613555,90.75868,3
60.49553,5.0730805,7
35.65522,-51.49602,8
3.216223,-62.584747,2
3.2344654,16.18348,6
71.889565,-24.72702,1
-5.094676,-27.505722,2
60.087547,15.377165,7
71.889565,-24.72702,1
22.882315,86.49285,3
-7.690616,-22.060488,2
-44.78819,48.407074,3
-53.427853,19.734798,5
-61.532207,15.793898,5
-66.66228,10.56006,5
-7.906483,-12.288064,2
-45.38867,17.299475,5
-49.803547,-25.94043,9
58.860035,21.722742,7
-3.01373,46.727955,0
-1.1195282,-16.492401,2
33.048664,-44.36894,8
-57.174744,11.735284,5
59.682762,23.190943,7
58.662197,22.746132,7
-5.850207,-28.316362,2
51.983955,14.920176,7
1.6939279,-54.146263,2
-1.5132378,61.226192,0
-27.6057,12.043994,11
-18.034235,-37.490532,10
-2.2680647,-22.100534,2
27.662266,-40.587696,8
60.694878,8.697473,7
-26.971071,16.146627,11
0.4141861,-21.835045,2
-27.426125,87.02952,3
-14.42546,-48.106533,10
-8.758759,-30.762787,2
35.931835,-12.770819,12
-11.674351,59.81278,0
0.1401566,-74.23941,2
-58.329132,23.32073,5
16.90502,11.149432,6
-14.993007,48.537548,0
-54.18107,13.818312,5
-48.217136,-22.958258,9
-13.286754,4.526977,11
1.3632821,20.348679,6
-40.572433,-11.341915,9
32.34462,57.201546,4
44.744762,11.973075,7
-58.594097,11.349849,5
-13.150215,52.580284,0
-1.703785,61.07845,0
45.597267,17.226202,7
-44.78819,48.407074,3
17.394081,23.909494,6
41.22602,-39.4918,8
33.562397,-45.885048,8
7.4829187,17.801315,6
-7.772299,-23.419212,2
3.9950728,12.328217,6
-65.22326,7.4244213,5
-13.1859665,43.165894,0
-23.339376,4.940293,11
62.839737,22.76526,7
32.351635,-4.866465,12
-14.238767,11.303292,11
0.91072196,-43.669044,2
5.7748947,22.75434,6
4.1754284,-64.17885,2
53.48829,18.75734,7
71.889565,-24.72702,1
24.292807,-13.587969,12
0.29817235,-25.109,2
7.558356,-56.978123,2
-18.868921,13.753242,11
-51.1882,-20.519041,9
71.889565,-24.72702,1
-6.3485317,51.963676,0
3.2916992,-63.956043,2
-53.781246,14.198892,5
59.06643,15.322992,7
-4.624138,62.378464,0
34.35346,40.898014,4
25.626785,-8.621497,12
2.3944304,-66.14361,2
-1.0613555,90.75868,3
6.2329545,-45.129738,2
-23.415777,-67.172,10
9.706728,-69.712395,2
-45.238,-16.067081,9
31.216959,-6.2594194,12
-61.74807,8.134699,5
-14.709966,-18.712297,2
60.607643,5.7413545,7
24.764853,-9.416971,12
11.370204,12.338449,6
-5.978646,58.170128,0
-1.0613555,90.75868,3
-33.177486,-41.237144,10
71.889565,-24.72702,1
40.061443,-55.977844,8
24.565626,54.41434,4
37.35365,-40.066776,8
34.82265,52.597546,4
71.889565,-24.72702,1
35.063274,0.38715002,12
55.353695,23.040018,7
35.87672,-37.94168,8
3.4757173,24.007326,6
24.355349,-5.6610055,12
-26.78189,9.513285,11
-15.8581705,20.601582,11
-18.43384,21.503424,11
60.351738,24.475924,7
-2.3480654,-13.925514,2
26.434595,-7.4317913,12
5.3875875,11.499464,6
55.296795,20.080837,7
-2.9934094,48.12455,0
-18.948296,-36.558285,10
10.483182,-65.607285,2
-48.499706,-10.043114,9
-39.54616,-50.127106,10
-13.193902,-52.930473,10
4.717384,-54.304916,2
-55.12276,-26.98735,9
27.785992,-52.297657,8
-26.091343,-62.573788,10
3.6629615,-44.45409,2
0.0805591,-15.176057,2
-40.152542,69.920204,3
-73.001724,48.50828,3
-38.40768,-46.513786,10
-12.700779,-18.993448,2
-21.911644,14.191312,11
-27.426125,87.02952,3
-27.826742,-49.09173,10
-17.046911,3.9731567,11
22.382225,-11.057015,12
9.24964,8.192362,6
71.889565,-24.72702,1
30.732288,0.33183336,12
-44.78819,48.407074,3
43.013226,-52.96573,8
71.889565,-24.72702,1
32.136604,42.328945,4
46.520782,11.525412,7
33.620293,-38.685543,8
35.10532,-3.8267353,12
25.190983,-15.985826,12
4.082409,23.491955,6
31.221554,-38.053295,8
-13.203522,51.912437,0
40.92794,-52.70852,8
-26.250847,21.37412,11
39.565823,-55.048782,8
-59.137833,65.95846,3
-17.926825,8.122418,11
-16.799404,51.595898,0
51.36854,9.85442,7
-37.379826,-50.104492,10
-23.546125,-66.78316,10
-21.554161,16.638117,11
53.363018,10.84085,7
38.594254,-12.831504,12
-1.0791863,-74.63599,2
22.405622,54.232613,4
-48.428204,18.401194,5
27.523623,-2.6223168,12
71.889565,-24.72702,1
-39.075504,-48.437042,10
-4.02726,59.436703,0
-46.521404,6.992568,5
-6.7170353,-20.353617,2
71.889565,-24.72702,1
56.911587,12.914485,7
22.972301,-5.537585,12
-48.37995,11.006304,5
-58.897575,-20.008833,9
-6.15481,57.757042,0
-44.560963,-12.40505,9
-22.691977,3.7525237,11
9.900854,20.110273,6
71.889565,-24.72702,1
-45.03768,-13.990045,9
-73.001724,48.50828,3
-61.147167,18.229815,5
-52.15976,-23.580196,9
-2.1655953,-22.321733,2
-0.9878093,45.922184,0
-2.3669705,51.21149,0
-47.73035,-16.98942,9
38.82809,-39.72233,8
-18.551785,23.449787,11
-15.967086,54.382618,0
-19.654972,20.463364,11
-58.04511,23.409824,5
-1.0749266,-73.755035,2
36.71524,49.13943,4
1.1371989,-19.388544,2
-17.050747,-51.382008,10
-29.670929,12.193881,11
